序号,起点,终点,日期,热度,汽车占比（%）,火车占比（%）,飞机占比（%）,类型
420, 昆明, 深圳, 2017-09-04,17.6,11,21,68,迁入
421, 深圳, 成都, 2017-09-04,28.5,0,23,77,迁入
422, 广州, 成都, 2017-09-04,28,0,24,76,迁入
423, 南京, 成都, 2017-09-04,25.2,0,48,52,迁入
424, 重庆, 成都, 2017-09-04,23.3,33,67,0,迁入
425, 德阳, 成都, 2017-09-04,21,47,53,0,迁入
426, 拉萨, 成都, 2017-09-04,21,0,32,68,迁入
427, 济南, 成都, 2017-09-04,20.7,0,28,72,迁入
428, 资阳, 成都, 2017-09-04,19.4,49,51,0,迁入
429, 眉山, 成都, 2017-09-04,19,57,43,0,迁入
430, 三亚, 成都, 2017-09-04,18.7,0,20,80,迁入
431, 北京, 哈尔滨, 2017-09-04,20.6,12,52,36,迁入
432, 绥化, 哈尔滨, 2017-09-04,15.8,41,59,0,迁入
433, 天津, 哈尔滨, 2017-09-04,15,8,57,35,迁入
434, 青岛, 哈尔滨, 2017-09-04,13.3,10,28,62,迁入
435, 齐齐哈尔, 哈尔滨, 2017-09-04,12.9,24,76,0,迁入
436, 济南, 哈尔滨, 2017-09-04,12.5,0,34,66,迁入
437, 大庆, 哈尔滨, 2017-09-04,11.3,35,65,0,迁入
438, 沈阳, 哈尔滨, 2017-09-04,11.2,15,84,1,迁入
439, 石家庄, 哈尔滨, 2017-09-04,10.8,0,39,61,迁入
440, 牡丹江, 哈尔滨, 2017-09-04,10.7,15,85,0,迁入
441, 重庆, 上海, 2017-09-04,45.5,0,33,67,迁入
442, 北京, 上海, 2017-09-04,45,14,45,41,迁入
443, 深圳, 上海, 2017-09-04,35.2,2,26,72,迁入
444, 苏州, 上海, 2017-09-04,32.6,60,40,0,迁入
445, 广州, 上海, 2017-09-04,32.2,5,25,70,迁入
446, 长春, 上海, 2017-09-04,26.3,0,22,78,迁入
447, 西安, 上海, 2017-09-04,23.9,1,46,53,迁入
448, 沈阳, 上海, 2017-09-04,19.4,9,16,75,迁入
449, 杭州, 上海, 2017-09-04,18.8,29,71,0,迁入
450, 南京, 上海, 2017-09-04,18.2,19,80,1,迁入
451, 北京, 武汉, 2017-09-04,29.2,13,67,20,迁入
452, 昆明, 武汉, 2017-09-04,24.5,0,37,63,迁入
453, 三亚, 武汉, 2017-09-04,23.4,0,22,78,迁入
454, 沈阳, 武汉, 2017-09-04,20.5,0,50,50,迁入
455, 孝感, 武汉, 2017-09-04,20.4,42,58,0,迁入
456, 黄冈, 武汉, 2017-09-04,19.8,43,57,0,迁入
457, 成都, 武汉, 2017-09-04,19.2,15,59,26,迁入
458, 广州, 武汉, 2017-09-04,17.5,15,71,14,迁入
459, 海口, 武汉, 2017-09-04,16.5,0,17,83,迁入
460, 重庆, 武汉, 2017-09-04,16.4,20,74,6,迁入
461, 成都, 南京, 2017-09-04,29.3,0,45,55,迁入
462, 重庆, 南京, 2017-09-04,21.1,6,44,50,迁入
463, 北京, 南京, 2017-09-04,20.9,14,73,13,迁入
464, 长春, 南京, 2017-09-04,19.6,0,35,65,迁入
465, 南宁, 南京, 2017-09-04,19.1,0,40,60,迁入
466, 兰州, 南京, 2017-09-04,17.8,0,40,60,迁入
467, 贵阳, 南京, 2017-09-04,17.6,0,26,74,迁入
468, 深圳, 南京, 2017-09-04,17.6,13,16,71,迁入
469, 广州, 南京, 2017-09-04,17.3,13,20,67,迁入
470, 上海, 南京, 2017-09-04,17,22,78,0,迁入
471, 重庆, 天津, 2017-09-04,24.8,1,29,70,迁入
472, 北京, 天津, 2017-09-04,21.9,30,70,0,迁入
473, 福州, 天津, 2017-09-04,17.3,0,45,55,迁入
474, 上海, 天津, 2017-09-04,16.3,16,43,41,迁入
475, 哈尔滨, 天津, 2017-09-04,15.6,8,66,26,迁入
476, 廊坊, 天津, 2017-09-04,14.9,58,42,0,迁入
477, 长沙, 天津, 2017-09-04,14.8,0,43,57,迁入
478, 沧州, 天津, 2017-09-04,14,44,56,0,迁入
479, 唐山, 天津, 2017-09-04,13.9,36,64,0,迁入
480, 杭州, 天津, 2017-09-04,11.9,13,49,38,迁入
481, 重庆, 北京, 2017-09-05,46.1,0,27,73,迁入
482, 上海, 北京, 2017-09-05,42.1,16,39,45,迁入
483, 长沙, 北京, 2017-09-05,33.4,0,56,44,迁入
484, 武汉, 北京, 2017-09-05,30.8,10,72,18,迁入
485, 廊坊, 北京, 2017-09-05,27.6,53,47,0,迁入
486, 杭州, 北京, 2017-09-05,26.9,12,46,42,迁入
487, 保定, 北京, 2017-09-05,23.2,35,65,0,迁入
488, 哈尔滨, 北京, 2017-09-05,22.3,10,57,33,迁入
489, 南京, 北京, 2017-09-05,22.2,13,76,11,迁入
490, 温州, 北京, 2017-09-05,21.5,0,44,56,迁入
491, 北京, 杭州, 2017-09-05,27.3,14,47,39,迁入
492, 重庆, 杭州, 2017-09-05,23.3,4,37,59,迁入
493, 嘉兴, 杭州, 2017-09-05,19.6,54,46,0,迁入
494, 广州, 杭州, 2017-09-05,19.4,13,17,70,迁入
495, 贵阳, 杭州, 2017-09-05,18.6,0,29,71,迁入
496, 绍兴, 杭州, 2017-09-05,18.3,48,52,0,迁入
497, 南宁, 杭州, 2017-09-05,17.8,0,44,56,迁入
498, 上海, 杭州, 2017-09-05,17.7,29,71,0,迁入
499, 深圳, 杭州, 2017-09-05,16.7,12,20,68,迁入
500, 金华, 杭州, 2017-09-05,14.4,39,61,0,迁入
501, 佛山, 广州, 2017-09-05,36.9,42,58,0,迁入
502, 上海, 广州, 2017-09-05,31.4,6,21,73,迁入
503, 成都, 广州, 2017-09-05,26.8,0,23,77,迁入
504, 东莞, 广州, 2017-09-05,25.2,56,44,0,迁入
505, 深圳, 广州, 2017-09-05,22.3,41,59,0,迁入
506, 郑州, 广州, 2017-09-05,20.5,0,61,39,迁入
507, 武汉, 广州, 2017-09-05,18.4,14,76,10,迁入
508, 西安, 广州, 2017-09-05,18.2,0,46,54,迁入
509, 杭州, 广州, 2017-09-05,18.1,10,19,71,迁入
510, 重庆, 广州, 2017-09-05,17.5,21,18,61,迁入
511, 上海, 重庆, 2017-09-05,42.9,0,36,64,迁入
512, 北京, 重庆, 2017-09-05,42.8,0,31,69,迁入
513, 天津, 重庆, 2017-09-05,22.7,0,27,73,迁入
514, 成都, 重庆, 2017-09-05,22,32,68,0,迁入
515, 杭州, 重庆, 2017-09-05,22,5,38,57,迁入
516, 苏州, 重庆, 2017-09-05,22,5,50,45,迁入
517, 宁波, 重庆, 2017-09-05,19.6,1,48,51,迁入
518, 深圳, 重庆, 2017-09-05,18.7,18,13,69,迁入
519, 南京, 重庆, 2017-09-05,18.4,7,38,55,迁入
520, 温州, 重庆, 2017-09-05,17.8,3,32,65,迁入
521, 咸阳, 西安, 2017-09-05,26.7,42,58,0,迁入
522, 上海, 西安, 2017-09-05,23.3,2,38,60,迁入
523, 深圳, 西安, 2017-09-05,21.8,0,32,68,迁入
524, 广州, 西安, 2017-09-05,20.1,0,39,61,迁入
525, 北京, 西安, 2017-09-05,19,21,57,22,迁入
526, 渭南, 西安, 2017-09-05,18.9,35,65,0,迁入
527, 宝鸡, 西安, 2017-09-05,14.4,28,72,0,迁入
528, 延安, 西安, 2017-09-05,13,30,70,0,迁入
529, 杭州, 西安, 2017-09-05,12.5,14,20,66,迁入
530, 兰州, 西安, 2017-09-05,11.9,12,86,2,迁入
531, 东莞, 深圳, 2017-09-05,36.6,69,31,0,迁入
532, 上海, 深圳, 2017-09-05,36,3,27,70,迁入
533, 成都, 深圳, 2017-09-05,33.6,0,24,76,迁入
534, 惠州, 深圳, 2017-09-05,24.3,61,39,0,迁入
535, 广州, 深圳, 2017-09-05,23.9,41,59,0,迁入
536, 西安, 深圳, 2017-09-05,23.1,0,36,64,迁入
537, 重庆, 深圳, 2017-09-05,20.8,19,11,70,迁入
538, 郑州, 深圳, 2017-09-05,19.7,0,42,58,迁入
539, 咸阳, 深圳, 2017-09-05,18.7,0,9,91,迁入
540, 武汉, 深圳, 2017-09-05,18.3,16,71,13,迁入
541, 深圳, 成都, 2017-09-05,31.4,0,19,81,迁入
542, 广州, 成都, 2017-09-05,27.3,0,23,77,迁入
543, 南京, 成都, 2017-09-05,24.1,0,45,55,迁入
544, 重庆, 成都, 2017-09-05,22.5,33,67,0,迁入
545, 三亚, 成都, 2017-09-05,20.8,0,19,81,迁入
546, 德阳, 成都, 2017-09-05,19.8,48,52,0,迁入
547, 资阳, 成都, 2017-09-05,18.5,49,51,0,迁入
548, 绵阳, 成都, 2017-09-05,18.2,36,64,0,迁入
549, 南充, 成都, 2017-09-05,18.1,37,63,0,迁入
550, 拉萨, 成都, 2017-09-05,18.1,0,30,70,迁入
551, 北京, 哈尔滨, 2017-09-05,20.1,10,52,38,迁入
552, 绥化, 哈尔滨, 2017-09-05,15.1,42,58,0,迁入
553, 天津, 哈尔滨, 2017-09-05,14.7,8,56,36,迁入
554, 青岛, 哈尔滨, 2017-09-05,13.4,12,29,59,迁入
555, 济南, 哈尔滨, 2017-09-05,13.1,0,34,66,迁入
556, 齐齐哈尔, 哈尔滨, 2017-09-05,12.8,24,76,0,迁入
557, 石家庄, 哈尔滨, 2017-09-05,11.5,0,34,66,迁入
558, 沈阳, 哈尔滨, 2017-09-05,11.4,13,87,0,迁入
559, 大庆, 哈尔滨, 2017-09-05,10.9,34,66,0,迁入
560, 太原, 哈尔滨, 2017-09-05,10.7,0,36,64,迁入
561, 重庆, 上海, 2017-09-05,43.9,0,33,67,迁入
562, 北京, 上海, 2017-09-05,40.9,16,43,41,迁入
563, 深圳, 上海, 2017-09-05,34.2,2,22,76,迁入
564, 广州, 上海, 2017-09-05,33.7,5,25,70,迁入
565, 苏州, 上海, 2017-09-05,30.3,62,38,0,迁入
566, 长春, 上海, 2017-09-05,26.5,0,26,74,迁入
567, 西安, 上海, 2017-09-05,23.5,0,44,56,迁入
568, 沈阳, 上海, 2017-09-05,20.6,13,15,72,迁入
569, 杭州, 上海, 2017-09-05,18.2,30,70,0,迁入
570, 天津, 上海, 2017-09-05,17.2,16,45,39,迁入
571, 北京, 武汉, 2017-09-05,27.8,11,70,19,迁入
572, 昆明, 武汉, 2017-09-05,24.7,0,33,67,迁入
573, 沈阳, 武汉, 2017-09-05,22.1,0,41,59,迁入
574, 三亚, 武汉, 2017-09-05,21.3,0,19,81,迁入
575, 孝感, 武汉, 2017-09-05,19.1,43,57,0,迁入
576, 成都, 武汉, 2017-09-05,18.9,14,53,33,迁入
577, 黄冈, 武汉, 2017-09-05,18.9,43,57,0,迁入
578, 广州, 武汉, 2017-09-05,17.9,15,73,12,迁入
579, 深圳, 武汉, 2017-09-05,16.5,17,61,22,迁入
580, 重庆, 武汉, 2017-09-05,16.4,20,72,8,迁入
581, 成都, 南京, 2017-09-05,27.6,0,48,52,迁入
582, 重庆, 南京, 2017-09-05,21.3,5,43,52,迁入
583, 南宁, 南京, 2017-09-05,21.2,0,41,59,迁入
584, 贵阳, 南京, 2017-09-05,20.8,0,30,70,迁入
585, 北京, 南京, 2017-09-05,20.6,14,71,15,迁入
586, 长春, 南京, 2017-09-05,18.5,0,32,68,迁入
587, 深圳, 南京, 2017-09-05,17,12,15,73,迁入
588, 广州, 南京, 2017-09-05,16.9,15,16,69,迁入
589, 上海, 南京, 2017-09-05,16.6,20,80,0,迁入
590, 兰州, 南京, 2017-09-05,16.3,0,37,63,迁入
591, 重庆, 天津, 2017-09-05,27.6,0,28,72,迁入
592, 北京, 天津, 2017-09-05,20.8,28,72,0,迁入
593, 上海, 天津, 2017-09-05,16.9,17,40,43,迁入
594, 福州, 天津, 2017-09-05,16.8,0,45,55,迁入
595, 哈尔滨, 天津, 2017-09-05,15.7,7,58,35,迁入
596, 长沙, 天津, 2017-09-05,15,0,44,56,迁入
597, 廊坊, 天津, 2017-09-05,14.1,60,40,0,迁入
598, 唐山, 天津, 2017-09-05,13.2,35,65,0,迁入
599, 沧州, 天津, 2017-09-05,13.2,45,55,0,迁入
600, 武汉, 天津, 2017-09-05,11.4,19,54,27,迁入
601, 重庆, 北京, 2017-09-06,44.9,0,27,73,迁入
602, 上海, 北京, 2017-09-06,43.1,17,40,43,迁入
603, 长沙, 北京, 2017-09-06,34.2,0,62,38,迁入
604, 武汉, 北京, 2017-09-06,30.1,11,71,18,迁入
605, 廊坊, 北京, 2017-09-06,28.1,53,47,0,迁入
606, 杭州, 北京, 2017-09-06,27.3,15,47,38,迁入
607, 保定, 北京, 2017-09-06,24.2,36,64,0,迁入
608, 南京, 北京, 2017-09-06,22.8,13,77,10,迁入
609, 哈尔滨, 北京, 2017-09-06,22.6,11,53,36,迁入
610, 西安, 北京, 2017-09-06,20.7,17,59,24,迁入
611, 北京, 杭州, 2017-09-06,28,14,49,37,迁入
612, 重庆, 杭州, 2017-09-06,23.3,2,41,57,迁入
613, 南宁, 杭州, 2017-09-06,20.4,0,33,67,迁入
614, 贵阳, 杭州, 2017-09-06,19.9,0,36,64,迁入
615, 嘉兴, 杭州, 2017-09-06,19.8,53,47,0,迁入
616, 广州, 杭州, 2017-09-06,19.5,12,19,69,迁入
617, 绍兴, 杭州, 2017-09-06,18.6,48,52,0,迁入
618, 上海, 杭州, 2017-09-06,18.1,28,72,0,迁入
619, 深圳, 杭州, 2017-09-06,17.8,14,17,69,迁入
620, 金华, 杭州, 2017-09-06,15.4,39,61,0,迁入
621, 佛山, 广州, 2017-09-06,37.9,42,58,0,迁入
622, 上海, 广州, 2017-09-06,33,5,24,71,迁入
623, 成都, 广州, 2017-09-06,28.2,0,23,77,迁入
624, 东莞, 广州, 2017-09-06,25.6,56,44,0,迁入
625, 深圳, 广州, 2017-09-06,22.8,40,60,0,迁入
626, 郑州, 广州, 2017-09-06,21.2,0,65,35,迁入
627, 重庆, 广州, 2017-09-06,18.9,22,18,60,迁入
628, 西安, 广州, 2017-09-06,18.8,0,45,55,迁入
629, 武汉, 广州, 2017-09-06,18.4,14,75,11,迁入
630, 昆明, 广州, 2017-09-06,18.2,15,21,64,迁入
631, 上海, 重庆, 2017-09-06,44.9,0,35,65,迁入
632, 北京, 重庆, 2017-09-06,44.5,0,31,69,迁入
633, 天津, 重庆, 2017-09-06,25.2,1,30,69,迁入
634, 苏州, 重庆, 2017-09-06,23.5,3,58,39,迁入
635, 成都, 重庆, 2017-09-06,22.7,32,68,0,迁入
636, 深圳, 重庆, 2017-09-06,21.8,17,11,72,迁入
637, 杭州, 重庆, 2017-09-06,20.5,7,34,59,迁入
638, 广州, 重庆, 2017-09-06,18.9,23,14,63,迁入
639, 南京, 重庆, 2017-09-06,18.8,6,41,53,迁入
640, 宁波, 重庆, 2017-09-06,18.4,0,49,51,迁入
641, 咸阳, 西安, 2017-09-06,27.8,41,59,0,迁入
642, 深圳, 西安, 2017-09-06,23.3,0,36,64,迁入
643, 上海, 西安, 2017-09-06,23.2,1,39,60,迁入
644, 广州, 西安, 2017-09-06,20.1,0,41,59,迁入
645, 渭南, 西安, 2017-09-06,19.8,36,64,0,迁入
646, 北京, 西安, 2017-09-06,19.8,19,56,25,迁入
647, 宝鸡, 西安, 2017-09-06,14.9,28,72,0,迁入
648, 杭州, 西安, 2017-09-06,13.7,15,21,64,迁入
649, 延安, 西安, 2017-09-06,13,31,69,0,迁入
650, 兰州, 西安, 2017-09-06,12.4,12,87,1,迁入
651, 东莞, 深圳, 2017-09-06,37.4,69,31,0,迁入
652, 上海, 深圳, 2017-09-06,37.3,3,25,72,迁入
653, 成都, 深圳, 2017-09-06,33.2,0,20,80,迁入
654, 惠州, 深圳, 2017-09-06,24.4,60,40,0,迁入
655, 广州, 深圳, 2017-09-06,23.4,41,59,0,迁入
656, 西安, 深圳, 2017-09-06,21.8,0,43,57,迁入
657, 郑州, 深圳, 2017-09-06,20.9,0,39,61,迁入
658, 重庆, 深圳, 2017-09-06,20.3,17,11,72,迁入
659, 咸阳, 深圳, 2017-09-06,19.5,0,11,89,迁入
660, 苏州, 深圳, 2017-09-06,18.6,16,21,63,迁入
661, 深圳, 成都, 2017-09-06,31.4,0,23,77,迁入
662, 广州, 成都, 2017-09-06,29,0,27,73,迁入
663, 南京, 成都, 2017-09-06,25.6,0,44,56,迁入
664, 重庆, 成都, 2017-09-06,22.9,33,67,0,迁入
665, 济南, 成都, 2017-09-06,20.9,0,33,67,迁入
666, 德阳, 成都, 2017-09-06,20,48,52,0,迁入
667, 合肥, 成都, 2017-09-06,19.2,0,53,47,迁入
668, 资阳, 成都, 2017-09-06,18.9,50,50,0,迁入
669, 眉山, 成都, 2017-09-06,18.7,57,43,0,迁入
670, 南充, 成都, 2017-09-06,18.2,38,62,0,迁入
671, 北京, 哈尔滨, 2017-09-06,20.7,10,49,41,迁入
672, 绥化, 哈尔滨, 2017-09-06,15.2,42,58,0,迁入
673, 天津, 哈尔滨, 2017-09-06,14.6,9,55,36,迁入
674, 济南, 哈尔滨, 2017-09-06,14.1,0,41,59,迁入
675, 青岛, 哈尔滨, 2017-09-06,12.8,18,26,56,迁入
676, 齐齐哈尔, 哈尔滨, 2017-09-06,11.7,25,75,0,迁入
677, 沈阳, 哈尔滨, 2017-09-06,11.4,13,87,0,迁入
678, 石家庄, 哈尔滨, 2017-09-06,11.3,0,43,57,迁入
679, 牡丹江, 哈尔滨, 2017-09-06,10.7,16,84,0,迁入
680, 大庆, 哈尔滨, 2017-09-06,10.4,34,66,0,迁入
681, 重庆, 上海, 2017-09-06,45.1,0,38,62,迁入
682, 北京, 上海, 2017-09-06,44,16,46,38,迁入
683, 深圳, 上海, 2017-09-06,36.9,2,26,72,迁入
684, 广州, 上海, 2017-09-06,34.1,5,26,69,迁入
685, 苏州, 上海, 2017-09-06,31,61,39,0,迁入
686, 长春, 上海, 2017-09-06,27.4,0,24,76,迁入
687, 西安, 上海, 2017-09-06,25.9,1,46,53,迁入
688, 沈阳, 上海, 2017-09-06,20.7,11,15,74,迁入
689, 遵义, 上海, 2017-09-06,19.2,0,34,66,迁入
690, 杭州, 上海, 2017-09-06,18.3,29,71,0,迁入
691, 北京, 武汉, 2017-09-06,30.1,15,66,19,迁入
692, 昆明, 武汉, 2017-09-06,24.3,0,33,67,迁入
693, 三亚, 武汉, 2017-09-06,21,0,22,78,迁入
694, 孝感, 武汉, 2017-09-06,19.9,42,58,0,迁入
695, 黄冈, 武汉, 2017-09-06,19.8,43,57,0,迁入
696, 沈阳, 武汉, 2017-09-06,19.7,0,54,46,迁入
697, 成都, 武汉, 2017-09-06,19.7,15,58,27,迁入
698, 广州, 武汉, 2017-09-06,18.7,15,71,14,迁入
699, 深圳, 武汉, 2017-09-06,17.2,16,67,17,迁入
700, 重庆, 武汉, 2017-09-06,17.1,21,72,7,迁入
701, 成都, 南京, 2017-09-06,31,0,47,53,迁入
702, 重庆, 南京, 2017-09-06,23.6,6,47,47,迁入
703, 北京, 南京, 2017-09-06,23.5,14,74,12,迁入
704, 南宁, 南京, 2017-09-06,22.2,0,33,67,迁入
705, 贵阳, 南京, 2017-09-06,20.1,0,33,67,迁入
706, 深圳, 南京, 2017-09-06,19.2,12,11,77,迁入
707, 长春, 南京, 2017-09-06,19.1,0,27,73,迁入
708, 广州, 南京, 2017-09-06,19,14,23,63,迁入
709, 兰州, 南京, 2017-09-06,18.8,0,38,62,迁入
710, 上海, 南京, 2017-09-06,17.6,22,78,0,迁入
711, 重庆, 天津, 2017-09-06,26.5,0,28,72,迁入
712, 北京, 天津, 2017-09-06,21.8,28,72,0,迁入
713, 福州, 天津, 2017-09-06,19.2,0,45,55,迁入
714, 长沙, 天津, 2017-09-06,16.9,0,44,56,迁入
715, 上海, 天津, 2017-09-06,16.2,17,45,38,迁入
716, 哈尔滨, 天津, 2017-09-06,15,9,60,31,迁入
717, 廊坊, 天津, 2017-09-06,14.6,58,42,0,迁入
718, 沧州, 天津, 2017-09-06,14.1,44,56,0,迁入
719, 唐山, 天津, 2017-09-06,13.5,36,64,0,迁入
720, 武汉, 天津, 2017-09-06,12.5,23,52,25,迁入
721, 重庆, 北京, 2017-09-07,43.6,1,30,69,迁入
722, 上海, 北京, 2017-09-07,42.6,15,44,41,迁入
723, 长沙, 北京, 2017-09-07,34.5,0,55,45,迁入
724, 武汉, 北京, 2017-09-07,29.8,13,67,20,迁入
725, 廊坊, 北京, 2017-09-07,28,53,47,0,迁入
726, 杭州, 北京, 2017-09-07,27.7,15,48,37,迁入
727, 保定, 北京, 2017-09-07,22.4,34,66,0,迁入
728, 南昌, 北京, 2017-09-07,21.7,0,49,51,迁入
729, 南京, 北京, 2017-09-07,21.5,14,76,10,迁入
730, 哈尔滨, 北京, 2017-09-07,21.4,11,51,38,迁入
731, 北京, 杭州, 2017-09-07,37.7,15,63,22,迁入
732, 重庆, 杭州, 2017-09-07,21.5,4,41,55,迁入
733, 广州, 杭州, 2017-09-07,20.7,15,39,46,迁入
734, 南宁, 杭州, 2017-09-07,20.6,0,38,62,迁入
735, 贵阳, 杭州, 2017-09-07,20.2,0,33,67,迁入
736, 嘉兴, 杭州, 2017-09-07,20,53,47,0,迁入
737, 绍兴, 杭州, 2017-09-07,18.7,48,52,0,迁入
738, 深圳, 杭州, 2017-09-07,18.3,10,21,69,迁入
739, 上海, 杭州, 2017-09-07,18.1,29,71,0,迁入
740, 金华, 杭州, 2017-09-07,15.4,39,61,0,迁入
741, 佛山, 广州, 2017-09-07,37.6,42,58,0,迁入
742, 上海, 广州, 2017-09-07,32.8,4,21,75,迁入
743, 成都, 广州, 2017-09-07,26,0,24,76,迁入
744, 东莞, 广州, 2017-09-07,25.5,56,44,0,迁入
745, 深圳, 广州, 2017-09-07,23.3,41,59,0,迁入
746, 郑州, 广州, 2017-09-07,20.8,0,65,35,迁入
747, 武汉, 广州, 2017-09-07,19.1,14,72,14,迁入
748, 西安, 广州, 2017-09-07,18.5,0,46,54,迁入
749, 重庆, 广州, 2017-09-07,17.9,23,17,60,迁入
750, 昆明, 广州, 2017-09-07,17.8,14,22,64,迁入
751, 上海, 重庆, 2017-09-07,43.8,0,34,66,迁入
752, 北京, 重庆, 2017-09-07,42.5,1,32,67,迁入
753, 天津, 重庆, 2017-09-07,23.9,1,32,67,迁入
754, 杭州, 重庆, 2017-09-07,23.6,3,38,59,迁入
755, 苏州, 重庆, 2017-09-07,22.9,3,60,37,迁入
756, 厦门, 重庆, 2017-09-07,22.8,1,89,10,迁入
757, 成都, 重庆, 2017-09-07,22.7,31,69,0,迁入
758, 宁波, 重庆, 2017-09-07,20.2,0,49,51,迁入
759, 深圳, 重庆, 2017-09-07,20.1,17,10,73,迁入
760, 南京, 重庆, 2017-09-07,19.6,7,39,54,迁入
761, 咸阳, 西安, 2017-09-07,27.4,42,58,0,迁入
762, 上海, 西安, 2017-09-07,23.9,1,40,59,迁入
763, 深圳, 西安, 2017-09-07,22.7,0,32,68,迁入
764, 广州, 西安, 2017-09-07,20.4,0,41,59,迁入
765, 北京, 西安, 2017-09-07,20.2,20,57,23,迁入
766, 渭南, 西安, 2017-09-07,20.1,36,64,0,迁入
767, 宝鸡, 西安, 2017-09-07,14.4,29,71,0,迁入
768, 延安, 西安, 2017-09-07,14,32,68,0,迁入
769, 杭州, 西安, 2017-09-07,13.6,16,19,65,迁入
770, 榆林, 西安, 2017-09-07,12.6,30,66,4,迁入
771, 东莞, 深圳, 2017-09-07,37.3,69,31,0,迁入
772, 上海, 深圳, 2017-09-07,35.5,2,22,76,迁入
773, 成都, 深圳, 2017-09-07,30.5,0,21,79,迁入
774, 惠州, 深圳, 2017-09-07,24.6,60,40,0,迁入
775, 广州, 深圳, 2017-09-07,23.2,41,59,0,迁入
776, 西安, 深圳, 2017-09-07,21.4,0,36,64,迁入
777, 郑州, 深圳, 2017-09-07,20.5,0,45,55,迁入
778, 重庆, 深圳, 2017-09-07,19.8,22,10,68,迁入
779, 咸阳, 深圳, 2017-09-07,17.3,0,12,88,迁入
780, 杭州, 深圳, 2017-09-07,17.1,11,14,75,迁入
781, 深圳, 成都, 2017-09-07,31.1,0,24,76,迁入
782, 广州, 成都, 2017-09-07,27.3,0,28,72,迁入
783, 南京, 成都, 2017-09-07,25,0,49,51,迁入
784, 重庆, 成都, 2017-09-07,22.5,33,67,0,迁入
785, 济南, 成都, 2017-09-07,20.7,0,28,72,迁入
786, 合肥, 成都, 2017-09-07,20.3,0,55,45,迁入
787, 德阳, 成都, 2017-09-07,19.4,48,52,0,迁入
788, 三亚, 成都, 2017-09-07,19.1,0,18,82,迁入
789, 资阳, 成都, 2017-09-07,18.2,50,50,0,迁入
790, 拉萨, 成都, 2017-09-07,18.2,0,32,68,迁入
791, 北京, 哈尔滨, 2017-09-07,21.3,11,50,39,迁入
792, 天津, 哈尔滨, 2017-09-07,14.8,9,59,32,迁入
793, 绥化, 哈尔滨, 2017-09-07,14.3,43,57,0,迁入
794, 济南, 哈尔滨, 2017-09-07,13.7,0,38,62,迁入
795, 青岛, 哈尔滨, 2017-09-07,13.5,16,28,56,迁入
796, 齐齐哈尔, 哈尔滨, 2017-09-07,11.6,22,78,0,迁入
797, 沈阳, 哈尔滨, 2017-09-07,11.5,13,87,0,迁入
798, 石家庄, 哈尔滨, 2017-09-07,11.3,0,36,64,迁入
799, 秦皇岛, 哈尔滨, 2017-09-07,11.2,6,94,0,迁入
800, 太原, 哈尔滨, 2017-09-07,10.7,0,24,76,迁入
801, 重庆, 上海, 2017-09-07,47.2,0,33,67,迁入
802, 北京, 上海, 2017-09-07,43.1,15,44,41,迁入
803, 深圳, 上海, 2017-09-07,35.7,2,23,75,迁入
804, 广州, 上海, 2017-09-07,32.8,5,26,69,迁入
805, 苏州, 上海, 2017-09-07,31.8,61,39,0,迁入
806, 长春, 上海, 2017-09-07,27.2,0,24,76,迁入
807, 西安, 上海, 2017-09-07,24.3,1,44,55,迁入
808, 沈阳, 上海, 2017-09-07,21.5,12,16,72,迁入
809, 杭州, 上海, 2017-09-07,18.8,29,71,0,迁入
810, 遵义, 上海, 2017-09-07,18.7,0,38,62,迁入
811, 北京, 武汉, 2017-09-07,29.4,13,67,20,迁入
812, 昆明, 武汉, 2017-09-07,24.2,0,32,68,迁入
813, 沈阳, 武汉, 2017-09-07,22.9,0,45,55,迁入
814, 三亚, 武汉, 2017-09-07,19.8,0,17,83,迁入
815, 孝感, 武汉, 2017-09-07,19.5,42,58,0,迁入
816, 成都, 武汉, 2017-09-07,19.5,15,58,27,迁入
817, 黄冈, 武汉, 2017-09-07,19.2,42,58,0,迁入
818, 深圳, 武汉, 2017-09-07,18.1,16,64,20,迁入
819, 广州, 武汉, 2017-09-07,17.9,17,69,14,迁入
820, 重庆, 武汉, 2017-09-07,16.7,21,71,8,迁入
821, 成都, 南京, 2017-09-07,30.6,0,46,54,迁入
822, 北京, 南京, 2017-09-07,24.3,13,73,14,迁入
823, 重庆, 南京, 2017-09-07,23.8,6,43,51,迁入
824, 南宁, 南京, 2017-09-07,23.3,0,44,56,迁入
825, 贵阳, 南京, 2017-09-07,22.1,0,36,64,迁入
826, 厦门, 南京, 2017-09-07,20.1,7,89,4,迁入
827, 长春, 南京, 2017-09-07,19.8,0,20,80,迁入
828, 深圳, 南京, 2017-09-07,18,10,12,78,迁入
829, 广州, 南京, 2017-09-07,17.8,14,15,71,迁入
830, 上海, 南京, 2017-09-07,17.8,21,79,0,迁入
831, 重庆, 天津, 2017-09-07,28.7,0,30,70,迁入
832, 北京, 天津, 2017-09-07,22.2,28,72,0,迁入
833, 福州, 天津, 2017-09-07,17.7,0,48,52,迁入
834, 上海, 天津, 2017-09-07,17.1,18,42,40,迁入
835, 哈尔滨, 天津, 2017-09-07,15.7,7,61,32,迁入
836, 廊坊, 天津, 2017-09-07,14.9,59,41,0,迁入
